stuffId,Descript,VatRate,EditDateFa,typestuffId,,,,,,,
2330000438205,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات اوراق بهادار/ شرکت کارگزاری دارا,0,14020705,اختصاصي,,,,,,,
2330000438229,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات بورس کالا/ شرکت کارگزاری دارا,0,14020705,اختصاصي,,,,,,,
2330000441625,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/انجام معاملات و تسویه اوراق بهادار و کالا/ شرکت کارگزاری توسعه اندیشه دانا,0,14020705,اختصاصي,,,,,,,
2330000441632,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/انجام معاملات و تسویه اوراق بهادار و کالا/ شرکت کارگزاری توسعه اندیشه دانا,0,14020705,اختصاصي,,,,,,,
2330000442639,خرید و فروش و ابطال اوراق/درآمد حاصل خرید و فروش اوراق بهادار/ شرکت صندوق سرمایه‌گذاری اختصاصی بازارگردانی آوای زاگرس,0,14020705,اختصاصي,,,,,,,
2330000442660,بازارگردانی واحدهای صندوق های سرمایه گذاری/درآمد حاصل از بازارگردانی واحدهای صندوق های سرمایه گذاری/ شرکت صندوق سرمایه‌گذاری اختصاصی بازارگردانی آوای زاگرس,0,14020705,اختصاصي,,,,,,,
2330000456315,خدمات انتشار انواع روزنامه، مجله، فصلنامه و ژورنال/تهیه و انتشار مجلات و ژورنال های تخصصی علمی و فنی/ شرکت ایده پردازان جوان فالینوس,0,14020705,اختصاصي,,,,,,,
2330000473312,کارمزد مدیریت صندوق های سرمایه گذاری/درآمد کارمزد حاصل از مدیریت صندوق سرمایه گذاری/ شرکت سبدگردان آبان,0,14020705,اختصاصي,,,,,,,
2330000473701,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد انجام معاملات و تسویه بورس کالا/ شرکت کارگزاری سی ولکس,0,14020705,اختصاصي,,,,,,,
2330000473718,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد انجام معاملات و تسویه آتیی بورس کالا/ شرکت کارگزاری سی ولکس,0,14020705,اختصاصي,,,,,,,
2330000473725,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد انجام معاملات و تسویه اوراق بهادار در بورس ،فرابورس،بازار پایه ،صندوق ها/ شرکت کارگزاری سی ولکس,0,14020705,اختصاصي,,,,,,,
2330000474517,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/حق العمل دریافت اوراق اسناد خزانه/ شرکت سازمان همیاری شهرداریهای اصفهان,0,14020705,اختصاصي,,,,,,,
2330000478522,خرید و فروش و ابطال اوراق/درآمد حاصل خرید و فروش اوراق بهادار/ شرکت سبدگردان زاگرس,0,14020705,اختصاصي,,,,,,,
2330000478553,کارمزد مدیریت صندوق های سرمایه گذاری/درآمد حاصل از دریافت کارمزد مدیریت صندوق های سرمایه گزاری/ شرکت سبدگردان زاگرس,0,14020705,اختصاصي,,,,,,,
2330000481812,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد کارگزاری معاملات اوراق بهادار در بورس و فرابورس/ شرکت کارگزاری بانک صادرات,0,14020705,اختصاصي,,,,,,,
2330000481850,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد کارگزاری معاملات بورس کالا/ شرکت کارگزاری بانک صادرات,0,14020705,اختصاصي,,,,,,,
2330000481874,کارمزد مدیریت صندوق های سرمایه گذاری/درآمد حاصل از کارمزد مدیریت صندوق های سرمایه گذاری/ شرکت کارگزاری بانک صادرات,0,14020705,اختصاصي,,,,,,,
2330000483809,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد ثابت مدیریت صندوق های سرمایه گذاری بورس/ شرکت سبدگردان آتیه توکا,0,14020705,اختصاصي,,,,,,,
2330000483830,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد متغیر مدیریت صندوق های سرمایه گذاری بورس/ شرکت سبدگردان آتیه توکا,0,14020705,اختصاصي,,,,,,,
2330000484646,خرید و فروش و ابطال اوراق/درآمد حاصل از خرید و فروش اوراق بهادار/ شرکت صندوق سرمایه گذاری آوای تاراز زاگرس,0,14020705,اختصاصي,,,,,,,
2330000485766,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد مدیریت صندوق های سرمایه گذاری تحت مدیریت شرکت/ شرکت مشاور سرمایه گذاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330000500605,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات بورس کالا/ شرکت مدیریت فناوری بورس تهران,0,14020705,اختصاصي,,,,,,,
2330000500629,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات اوراق فرابورس/ شرکت مدیریت فناوری بورس تهران,0,14020705,اختصاصي,,,,,,,
2330000500636,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام فرابورس غیر کیش/ شرکت مدیریت فناوری بورس تهران,0,14020705,اختصاصي,,,,,,,
2330000500643,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام فرابورس کیش/ شرکت مدیریت فناوری بورس تهران,0,14020705,اختصاصي,,,,,,,
2330000500650,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات اوراق بورس/ شرکت مدیریت فناوری بورس تهران,0,14020705,اختصاصي,,,,,,,
2330000519102,خدمات حمل و نقل ریلی بین المللی محموله/درآمد کرایه حمل وارداتی ریلی/ شرکت حمل و نقل بین المللی ترابر لیان ماد,0,14020705,اختصاصي,,,,,,,
2330000524601,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد نقل و انتقال سهام طرح مجد/ شرکت افق سهام شرق,0,14020705,اختصاصي,,,,,,,
2330000524618,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد نقل و انتقال سهام ایمان/ شرکت افق سهام شرق,0,14020705,اختصاصي,,,,,,,
2330000524625,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد نقل و انتقال سهام پروزه سارا/ شرکت افق سهام شرق,0,14020705,اختصاصي,,,,,,,
2330000524632,کارمزد خدمات نظارتی وابسته به اوراق و سهام/کارگزاری سهام رفاه پرستاران (پاسخگوئی تلفنی و حضوری به سهامداران)/ شرکت افق سهام شرق,0,14020705,اختصاصي,,,,,,,
2330000524649,کارمزد خدمات نظارتی وابسته به اوراق و سهام/کارگزاری سهام دهکده تندرستی (پاسخگوئی تلفنی و حضوری به سهامداران)/ شرکت افق سهام شرق,0,14020705,اختصاصي,,,,,,,
2330000530305,کارمزد مدیریت صندوق های سرمایه گذاری/حق الزحمه بابت مدیریت صندوق های تحت تملک/ شرکت مشاور سرمایه گذاری معیار,0,14020705,اختصاصي,,,,,,,
2330000531388,خدمات نمونه برداری آزمایشگاهی/آنالیز میکروبی/ شرکت زاویه دارویی طب آریانا,0,14020705,اختصاصي,,,,,,,
2330000534808,بازارگردانی واحدهای صندوق های سرمایه گذاری/سود و زیان حاصل از خرید و فروش واحد های صندوق های بازارگردانی/ شرکت مشاور سرمایه گذاری پرتو آفتاب کیان,0,14020705,اختصاصي,,,,,,,
2330000534815,خرید و فروش و ابطال اوراق/سود و زیان حاصل از خرید و فروش حق تقدم شرکتهای بورسی و فرابورسی/ شرکت مشاور سرمایه گذاری پرتو آفتاب کیان,0,14020705,اختصاصي,,,,,,,
2330000534839,خرید و فروش و ابطال اوراق/سود و زیان حاصل از خرید و فروش اوراق با درآمد ثابت-غیر بورسی/ شرکت مشاور سرمایه گذاری پرتو آفتاب کیان,0,14020705,اختصاصي,,,,,,,
2330000535577,خرید و فروش و ابطال اوراق/درآمد حاصل خرید و فروش اوراق بهادار/ شرکت صندوق سرمایه گذاری شکوه بامداد زاگرس,0,14020705,اختصاصي,,,,,,,
2330000537007,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد مدیریت سپرده های سرمایه گذاری/ شرکت تامین سرمایه بانک مسکن,0,14020705,اختصاصي,,,,,,,
2330000537038,بازارگردانی واحدهای صندوق های سرمایه گذاری/بازارگردانی  جهت کنترل عرضه و تقاضا در بازار/ شرکت تامین سرمایه بانک مسکن,0,14020705,اختصاصي,,,,,,,
2330000540915,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات بورس کالای ایران/ شرکت کارگزاری تامین سرمایه تمدن,0,14020705,اختصاصي,,,,,,,
2330000540939,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات بورس و فرابورس/ شرکت کارگزاری تامین سرمایه تمدن,0,14020705,اختصاصي,,,,,,,
2330000543657,حمل و نقل شهری وبین شهری ریلی محموله/کرایه حمل ریلی ترانزیت داخلی کالا/ شرکت شرکت هفت آسمان لجستیک,0,14020705,اختصاصي,,,,,,,
2330000560111,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد مدیریت صندوق های سرمایه گذاری تحت مدیریت/ شرکت سبدگردان الگوریتم,0,14020705,اختصاصي,,,,,,,
2330000562214,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات کالا/ شرکت کارگزاری  رضوی,0,14020705,اختصاصي,,,,,,,
2330000562238,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات اوراق بهادار/ شرکت کارگزاری  رضوی,0,14020705,اختصاصي,,,,,,,
2330000563006,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد (ثابت و مبتنی بر عملکرد) مدیریت صندوق های سرمایه گذاری/ شرکت سبدگردان اقتصاد بیدار,0,14020705,اختصاصي,,,,,,,
2330000575702,خرید و فروش و ابطال اوراق/خرید و فروش سهام و اوراق بهادار/ شرکت شرکت کارگزاری جهان سهم,0,14020705,اختصاصي,,,,,,,
2330000579120,خدمات حمل و نقل واگن باری/حمل بار با واگن شن کش در شبکه ریلی راه آهن/ شرکت مهندسی ساختمان و تاسیسات راه آهن,0,14020705,اختصاصي,,,,,,,
2330000587804,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد واسطه گری در معاملات اوراق بهادار/ شرکت کارگزاری سهم آذین,0,14020705,اختصاصي,,,,,,,
2330000587811,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد واسطه گری در بورس کالا/ شرکت کارگزاری سهم آذین,0,14020705,اختصاصي,,,,,,,
2330000607328,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد ثابت خدمات صندوق های سرمایه گذاری/ شرکت سبدگردان کوروش,0,14020705,اختصاصي,,,,,,,
2330000607335,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد متغیر خدمات صندوق های سرمایه گذاری/ شرکت سبدگردان کوروش,0,14020705,اختصاصي,,,,,,,
2330000629344,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/دریافت کارمزد مربوط به معاملات و تسویه اوراق بهادار و کالا/ شرکت کارگزاری دنیای خبره,0,14020705,اختصاصي,,,,,,,
2330000629368,خرید و فروش و ابطال اوراق/فرآیند خرید و فروش و ابطال اوراق/ شرکت کارگزاری دنیای خبره,0,14020705,اختصاصي,,,,,,,
2330000629757,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/دریافت کارمزد معاملات سهام/ شرکت رایان بورس,0,14020705,اختصاصي,,,,,,,
2330000629764,کارمزد مدیریت صندوق های سرمایه گذاری/دریافت کارمزد  از صندوق تثبیت بازار سرمایه/ شرکت رایان بورس,0,14020705,اختصاصي,,,,,,,
2330000629771,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام تالار کیش/ شرکت رایان بورس,0,14020705,اختصاصي,,,,,,,
2330000629788,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام فرابورس/ شرکت رایان بورس,0,14020705,اختصاصي,,,,,,,
2330000629795,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام فرابورس تالار کیش/ شرکت رایان بورس,0,14020705,اختصاصي,,,,,,,
2330000639411,کارمزد مدیریت صندوق های سرمایه گذاری/درآمد حاصل از کارمزد مدیریت صندوق بازارگردانی در بورس اوراق بهادار تهران/ شرکت سرمایه گذاری مدیریت سرمایه مدار,0,14020705,اختصاصي,,,,,,,
2330000641636,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد مدیریت صندوق/ شرکت سرمایه گذاری توسعه معین ملت,0,14020705,اختصاصي,,,,,,,
2330000661832,خرید و فروش و ابطال اوراق/درآمد حاصل از معاملات انجام شده اوراق در بازار بورس/ شرکت سرمایه گذاری آستاره زاگرس,0,14020705,اختصاصي,,,,,,,
2330000663805,کارمزد مدیریت صندوق های سرمایه گذاری/مدیریت صندوقهای سرمایه گذاری مطابق امیدنامه و اساسنامه مصوب صندوق/ شرکت سبدگردان اعتبار,0,14020705,اختصاصي,,,,,,,
2330000686316,کارمزد مدیریت صندوق های سرمایه گذاری/واریز کارمزد تحت عنوان کارمزد معاملات صندوق سرمایه گذاری/ شرکت رایان بورس,0,14020705,اختصاصي,,,,,,,
2330000686330,کارمزد مدیریت صندوق های سرمایه گذاری/واریز کارمزد تحت عنوان کارمزد معاملات صندوق های سرمایه گذاری کیش/ شرکت رایان بورس,0,14020705,اختصاصي,,,,,,,
2330000686347,کارمزد مدیریت صندوق های سرمایه گذاری/واریز کارمزد تحت عنوان کارمزد معاملات صندوق های سرمایه گذاری اوراق با درآمد ثابت کیش/ شرکت رایان بورس,0,14020705,اختصاصي,,,,,,,
2330000699019,کارمزد مدیریت صندوق های سرمایه گذاری/دریافت کارمزد از صندوق های سرمایه گذاری بابت رکن مدیر صندوق های سرمایه گذاری/ شرکت کارگزاری بانک انصار,0,14020705,اختصاصي,,,,,,,
2330000699033,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/ارائه خدمات جهت خرید و فروش ، اوراق ، کالا/ شرکت کارگزاری بانک انصار,0,14020705,اختصاصي,,,,,,,
2330000700418,کارمزد مدیریت صندوق های سرمایه گذاری/کسب حق مدیریت صندوق های مختلف فعال در بازار سرمایه/ شرکت کارگزاری آتیه,0,14020705,اختصاصي,,,,,,,
2330000700432,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/خرید و فروش سهام در بازار بورس اوراق و خرید و فروش سهام بورس کالا/ شرکت کارگزاری آتیه,0,14020705,اختصاصي,,,,,,,
2330000700456,خرید و فروش و ابطال اوراق/انجام معاملات اوراق صندوق ها و واحدهای سرمایه گذاری در بازار سرمایه/ شرکت کارگزاری آتیه,0,14020705,اختصاصي,,,,,,,
2330000705109,خدمات نمونه برداری آزمایشگاهی/در آمد حاصل از انجام خدمات ازمایشگاهی و نمونه گیری تشخیص طبی/ شرکت سید سجاد اقبالی,0,14020705,اختصاصي,,,,,,,
2330000736400,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/دریافت کارمزد معاملات انجام شده و تسویه اوراق بهادار و کالا/ شرکت کارگزاری بانک سامان,0,14020705,اختصاصي,,,,,,,
2330000762201,خدمات نمونه برداری آزمایشگاهی/خدمات نمونه برداری آزمایشگاهی تست خاک جوش و بتن/ شرکت مهندسین مشاور پژوا پی پایش توس,0,14020705,اختصاصي,,,,,,,
2330000762805,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات اوراق بهادار/ شرکت کارگزاری نهایت نگر,0,14020705,اختصاصي,,,,,,,
2330000762843,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات بورس کالا/ شرکت کارگزاری نهایت نگر,0,14020705,اختصاصي,,,,,,,
2330000762850,کارمزد مدیریت صندوق های سرمایه گذاری/مدیریت صندوق های سرمایه گذاری/ شرکت کارگزاری نهایت نگر,0,14020705,اختصاصي,,,,,,,
2330000766742,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد ثابت مدیر صندوق های سرمایه گذاری/ شرکت مشاور سرمایه گذاری ترنج,0,14020705,اختصاصي,,,,,,,
2330000766773,کارمزد مدیریت صندوق های سرمایه گذاری/کارمزد مدیر مبتنی بر عملکرد صندوق سرمایه گذاری/ شرکت مشاور سرمایه گذاری ترنج,0,14020705,اختصاصي,,,,,,,
2330000780755,خدمات نمونه برداری آزمایشگاهی/درآمدحاصل از خدمات  نمونه برداری و آزمون در آزمایشگاه/ شرکت بازرسی فنی تدبیر گران کیفیت تارا,0,14020705,اختصاصي,,,,,,,
2330000892021,خدمات نمونه برداری آزمایشگاهی/لوازم مصرفی پزشکی حین سونوگرافی و نمونه برداری/ شرکت سلامت گستر تیرداد,0,14020705,اختصاصي,,,,,,,
2330000892038,خدمات نمونه برداری آزمایشگاهی/انجام امور  نمونه برداری از تیروئید و پاراتیروئید/ شرکت سلامت گستر تیرداد,0,14020705,اختصاصي,,,,,,,
2330001252091,خدمات حمل و نقل بین المللی جاده ای/اضافه تناژ بار بین المللی/ شرکت دریای آرام طلایی,0,14020704,اختصاصي,,,,,,,
2330001252763,خدمات حمل و نقل بین المللی جاده ای/کرایه حمل زمینی (بین المللی جاده ای)/ شرکت دریای آرام طلایی,0,14020704,اختصاصي,,,,,,,
2330001254088,خدمات حمل و نقل بین المللی جاده ای/کرایه حمل زمینی (بین المللی جاده ای)/ شرکت فانوس طلایی جزیره,0,14020704,اختصاصي,,,,,,,
2330001254866,خدمات حمل و نقل بین المللی جاده ای/اضافه تناژ بار بین المللی/ شرکت فانوس طلایی جزیره,0,14020704,اختصاصي,,,,,,,
2330001255283,خدمات حمل و نقل بین المللی جاده ای/کرایه حمل زمینی (بین المللی جاده ای)/ شرکت فرناد دریا آیریا,0,14020704,اختصاصي,,,,,,,
2330001270002,ارائه خدمات پاراکلینیکی/تست ورزش قلبی بدون ماسک تنفسی/ شرکت مهرگان پلور,0,14020704,اختصاصي,,,,,,,
2330001270019,ارائه خدمات پاراکلینیکی/ثبت عملکرد قلب با استفاده از دستگاه الکتروکاردیوگراف/ شرکت مهرگان پلور,0,14020704,اختصاصي,,,,,,,
2330001270026,ارائه خدمات پاراکلینیکی/آسپیراسیون و تزریق برای درمان کیست استخوان/ شرکت مهرگان پلور,0,14020704,اختصاصي,,,,,,,
2330001270033,ارائه خدمات پاراکلینیکی/اسکن کف پا/ شرکت مهرگان پلور,0,14020704,اختصاصي,,,,,,,
2330001270040,ارائه خدمات پاراکلینیکی/سونوگرافی نسج نرم/ شرکت مهرگان پلور,0,14020704,اختصاصي,,,,,,,
2330001270057,ارائه خدمات پاراکلینیکی/تست 6 دقیقه پیاده روی (6MWT) جهت اندازه گیری مسافت راه رفتن فرد روی یک سطح صاف در دقیقه/ شرکت مهرگان پلور,0,14020704,اختصاصي,,,,,,,
2330001270064,ارائه خدمات پاراکلینیکی/درمان مانیپولاسیون ? یا ? ناحیه گرفتار با استفاده از دستگاه ویبراتور/ شرکت مهرگان پلور,0,14020704,اختصاصي,,,,,,,
2330001270071,ارائه خدمات پاراکلینیکی/لیزر درمانی برای کاهش درد یا افزایش دامنه حرکتی منطقه مورد نظر/ شرکت مهرگان پلور,0,14020704,اختصاصي,,,,,,,
2330001282333,خدمات حمل و نقل بین المللی جاده ای/اضافه تناژ بار (بین المللی جاده ای)/ شرکت حمل و نقل بین المللی ورزنده ترابر,0,14020704,اختصاصي,,,,,,,
2330001282418,خدمات حمل و نقل بین المللی جاده ای/کرایه حمل زمینی (بین المللی جاده ای)/ شرکت حمل و نقل بین المللی ورزنده ترابر,0,14020704,اختصاصي,,,,,,,
2330001336210,خدمات حمل و نقل بین المللی جاده ای/کرایه حمل زمینی (بین المللی جاده ای)/ شرکت نمایندگی کشتیرانی آوای موج دریا,0,14020704,اختصاصي,,,,,,,
2330001337149,خدمات حمل و نقل بین المللی جاده ای/اضافه تناژ بار بین المللی/ شرکت کشتیرانی و ترابری بین المللی ماروس ترابر,0,14020704,اختصاصي,,,,,,,
2330001345007,خدمات حمل و نقل بین المللی جاده ای/کرایه کامیون زمینی/ شرکت کشتیرانی ایرسامارین,0,14020704,اختصاصي,,,,,,,
2330001345038,خدمات حمل و نقل بین المللی جاده ای/کرایه حمل زمینی بین المللی/ شرکت کشتیرانی ایرسامارین,0,14020704,اختصاصي,,,,,,,
2330001354313,خدمات حمل و نقل بین المللی جاده ای/کرایه حمل زمینی (بین المللی جاده ای)/ شرکت خدمات بندری دریایی امواج سفید دریا,0,14020704,اختصاصي,,,,,,,
2330001358809,خدمات حمل و نقل منطقه ای یا ملی جاده ای/مازاد تناژ بار کامیون بر اساس قوانین وزارت راه/ شرکت حمل و نقل بین المللی هماهنگ بار پارس,0,14020704,اختصاصي,,,,,,,
2330001361793,خدمات حمل و نقل منطقه ای یا ملی جاده ای/مازاد تناژ بار کامیون بر اساس قوانین وزارت راه/ شرکت آبتین راه خاورمیانه,0,14020704,اختصاصي,,,,,,,
2330001365128,خدمات حمل و نقل بین المللی جاده ای/کرایه حمل زمینی کالا/ شرکت حمل ونقل بین المللی و کارگزار گمرکی آبار,0,14020704,اختصاصي,,,,,,,
2330001368235,خدمات حمل و نقل منطقه ای یا ملی جاده ای/پرداختی به ازای هر تن بار بر اساس کیلومتر/ شرکت حمل و نقل بین المللی راهبانان,0,14020704,اختصاصي,,,,,,,
2330001372522,خدمات حمل و نقل بین المللی جاده ای/اضافه تناژ بار بین المللی/ شرکت حمل و نقل بین المللی مهر راد ناوگان,0,14020704,اختصاصي,,,,,,,
2330001373420,خدمات حمل و نقل بین المللی جاده ای/اضافه تناژ بار بین المللی/ شرکت مهر دریا ناوگان,0,14020704,اختصاصي,,,,,,,
2330001012008,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/درآمد حاصل از کارمزد ضمانت نقد شوندگی/ شرکت تامین سرمایه امید(سهام عام),0,14020705,اختصاصي,,,,,,,
2330001012022,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/درآمد حاصل از کارمزد بازارگردانی/ شرکت تامین سرمایه امید(سهام عام),0,14020705,اختصاصي,,,,,,,
2330001012169,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/سود حاصل از اوراق بهادار/ شرکت تامین سرمایه امید(سهام عام),0,14020705,اختصاصي,,,,,,,
2330001012176,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/درآمد کارمزد سبد گردانی/ شرکت تامین سرمایه امید(سهام عام),0,14020705,اختصاصي,,,,,,,
2330001012190,کارمزد مدیریت صندوق های سرمایه گذاری/درآمد حاصل از کارمزد مدیریت/ شرکت تامین سرمایه امید(سهام عام),0,14020705,اختصاصي,,,,,,,
2330001036134,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/فروش  خودرو  از طریق بورس/ شرکت ایران خودرو,0,14020705,اختصاصي,,,,,,,
2330001075089,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع اوراق بدهی و گواهی- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075096,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع اوراق بدهی و گواهی- کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075126,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع اوراق بدهی در معاملات بازارگردان در زمان خرید(در بورس تهران و فرابورس)- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075133,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع اوراق بدهی در معاملات بازارگردان در زمان خرید(در بورس تهران و فرابورس)-کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075140,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع گواهی سپرده سرمایه‌گذاری در معاملات بازارگردان در زمان خرید(در بورس تهران و فرابورس)- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075157,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع گواهی سپرده سرمایه‌گذاری در معاملات بازارگردان در زمان خرید(در بورس تهران و فرابورس)-کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075164,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع اوراق بدهی در معاملات بازارگردان در زمان فروش(در بورس تهران و فرابورس)- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075171,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع اوراق بدهی در معاملات بازارگردان در زمان فروش(در بورس تهران و فرابورس)- کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075188,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع گواهی سپرده سرمایه‌گذاری در معاملات بازارگردان در زمان فروش(در بورس تهران و فرابورس)- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075195,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات انواع گواهی سپرده سرمایه‌گذاری در معاملات بازارگردان در زمان فروش(در بورس تهران و فرابورس)/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075201,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات آتی سهام- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075218,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات آتی سهام- کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075225,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات آتی سبد سهام-کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075232,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات آتی سبد سهام-کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075249,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام در زمان خرید بازارگردان- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075256,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام در زمان خرید بازارگردان- کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075263,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات حق تقدم خرید سهام شرکتها در زمان خرید بازارگردان- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075270,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات حق تقدم خرید سهام شرکتها در زمان خرید بازارگردان- کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075287,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام در زمان فروش بازارگردان- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075294,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات سهام در زمان فروش بازارگردان-کارمزد فروش/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
2330001075300,کارمزد انجام معاملات و تسویه اوراق بهادار و کالا/کارمزد معاملات حق تقدم خرید سهام شرکتها در زمان فروش بازارگردان- کارمزد خرید/ شرکت کارگزاری کاریزما,0,14020705,اختصاصي,,,,,,,
